StudentID	Session	Walkthrough	Feedback	ProblemNumber	StartTime	EndTime	SecondsElapsed	ElapsedTime	Problem Type	Descriptive Problem Type	Generic Prob Type	Type Attempt	Generic Type Attempt	Formula Attempts	HintRequests	FixWithHelp	|modHintReq	|modFixWithHelp	EFFORT	IN1Error	IN2Error	EX1Error	EX2Error	EX3Error	Formulas Entered	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	OriginalOrder	StudID	Student	Snum	Session	MATH	Condition	Opp1	LnOpp1	ProbNum	Opp30	LnOpp30	ElapsedTime	ElapsedMinutes	CrtTimeSec	Skills6	Opp6	LnOpp6	Time6	Skills5	Opp5	LnOpp5	Skills4	Opp4	LnOpp4	Skills3	Opp3	LnOpp3	Time3	AbsRefSkill	OppAbsRef	LnOppAbsRef	LnOppAbsRefFirst	LnOppRelRef	AbsCompSkill	LnOppAbsComp	Skills2	Opp2	LnOpp2	FormulaAttempts	Incorrects	Partial-Credit-Crt	Hints	ErrorRate	Assistance-Score	Assist-Prob	SuccessMod	AssistProbMod
12	3	noWT	EX	26	7/24/2002 15:35:19	7/24/2002 15:36:27	68	01:08.0	1	Abs-Col	Absolute	15		3	0	0	0	0	3	0	0	0	0	0	'=$B7*B$2	'=B7*B$2	'=$B7*B2															90	12	S12	10	3	1	EX	90	4.49980967	26	2	0.693147181	01:08.0	1.133333333		one ref col	15	2.708050201	24.21666667	one ref col	15	2.708050201	one ref	32	3.465735903	one ref	32	3.465735903	51.01666667	1	91	4.521788577	4.127134385	0	0	0	Absolute	62	4.127134385	3	2	0.333333333	0	1	2	0.333333333	1	1
12	3	noWT	EX	27	7/24/2002 15:36:31	7/24/2002 15:37:14	43	00:43.0	5	Abs-Row-Col	Absolute	16		1	0	0	0	0	1	0	0	0	0	0	'=$A$2*B5																	91	12	S12	10	3	1	EX	91	4.510859507	27	2	0.693147181	00:43.0	0.716666667	43	double abs	16	2.772588722	28.63333333	double abs	16	2.772588722	double abs	16	2.772588722	two refs	31	3.433987204	55.3	2	92	4.532599493	4.143134726	0	1	3.433987204	Absolute	63	4.143134726	1	0	1	0	0	0	1	1	1
12	3	noWT	EX	28	7/24/2002 15:37:17	7/24/2002 15:38:18	61	01:01.0	6	Matrix	Absolute	16		2	0	0	0	0	2	0	0	0	0	0	'=C2*$B3	'=C$2*$B3																92	12	S12	10	3	1	EX	92	4.521788577	28	2	0.693147181	01:01.0	1.016666667		matrix	16	2.772588722	26.66666667	matrix	16	2.772588722	matrix	16	2.772588722	two refs	32	3.465735903	56.01666667	2	94	4.553876892	4.158883083	0	1	3.465735903	Absolute	64	4.158883083	2	1	0.5	0	1	1	0.5	0	0.5
12	3	noWT	EX	29	7/24/2002 15:38:22	7/24/2002 15:38:52	30	00:30.0	5	Abs-Row-Col	Absolute	17		1	0	0	0	0	1	0	0	0	0	0	'=$B$1*B5																	93	12	S12	10	3	1	EX	93	4.532599493	29	2	0.693147181	00:30.0	0.5	30	double abs	17	2.833213344	29.35	double abs	17	2.833213344	double abs	17	2.833213344	two refs	33	3.496507561	57.03333333	2	96	4.574710979	4.17438727	0	1	3.496507561	Absolute	65	4.17438727	1	0	1	0	0	0	1	1	1
12	3	noWT	EX	30	7/24/2002 15:38:55	7/24/2002 15:39:26	31	00:31.0	6	Matrix	Absolute	17		1	0	0	0	0	1	0	0	0	0	0	'=C$2*$B8																	94	12	S12	10	3	1	EX	94	4.543294782	30	2	0.693147181	00:31.0	0.516666667	31	matrix	17	2.833213344	27.68333333	matrix	17	2.833213344	matrix	17	2.833213344	two refs	34	3.526360525	57.53333333	2	98	4.59511985	4.189654742	0	1	3.526360525	Absolute	66	4.189654742	1	0	1	0	0	0	1	1	1
13	1	WT	IN	1	7/17/2002 15:34:03	7/17/2002 15:35:33	90	01:30.0	3	Rel-Horiz	Relative	1		1	0	0	0	0	1	0	0	0	0	0	'=B4*B5																	1	13	S13	11	1	4	IN	1	0	1	1	0	01:30.0	1.5	90	zero refs col	1	0	0	zero refs	1	0	zero refs	1	0	zero refs	1	0	0	0	0	0	0	0	0	0	Relative	1	0	1	0	1	0	0	0	1	1	1
13	1	WT	IN	2	7/17/2002 15:35:56	7/17/2002 15:37:51	115	01:55.0	2	Abs-Row	Absolute	1		2	0	0	0	0	2	0	0	0	0	0	'=$B2*A5	'=B$2*A5																2	13	S13	11	1	4	IN	2	0.693147181	2	1	0	01:55.0	1.916666667		one ref row	1	0	0	one ref row	1	0	one ref	1	0	one ref	1	0	0	1	0	0	0	0	0	0	Absolute	1	0	2	1	0.5	0	1	1	0.5	0	0.5
13	1	WT	IN	3	7/17/2002 15:37:54	7/17/2002 15:39:09	75	01:15.0	4	Rel-Vert	Relative	1		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	3	13	S13	11	1	4	IN	3	1.098612289	3	1	0	01:15.0	1.25	75	zero refs row	1	0	0	zero refs	2	0.693147181	zero refs	2	0.693147181	zero refs	2	0.693147181	1.5	0	0	0	0	0.693147181	0	0	Relative	2	0.693147181	1	0	1	0	0	0	1	1	1
13	1	WT	IN	4	7/17/2002 15:39:28	7/17/2002 15:42:31	183	03:03.0	1	Abs-Col	Absolute	1		3	0	0	0	0	3	0	0	0	0	0	'=A$5*B2	'=A$5*B2	'=$A5*B2															4	13	S13	11	1	4	IN	4	1.386294361	4	1	0	03:03.0	3.05		one ref col	1	0	0	one ref col	1	0	one ref	2	0.693147181	one ref	2	0.693147181	1.916666667	1	1	0.693147181	0.693147181	0	0	0	Absolute	2	0.693147181	3	2	0.333333333	0	1	2	0.333333333	0	0.333333333
13	1	WT	IN	5	7/17/2002 15:42:37	7/17/2002 15:46:40	243	04:03.0	5	Abs-Row-Col	Absolute	1		2	0	0	0	0	2	0	0	0	0	0	'=$B3*B7	'=$B$3*B7																5	13	S13	11	1	4	IN	5	1.609437912	5	1	0	04:03.0	4.05		double abs	1	0	0	double abs	1	0	double abs	1	0	two refs	1	0	0	2	2	1.098612289	1.098612289	0	1	0	Absolute	3	1.098612289	2	1	0.5	0	1	1	0.5	0	0.5
13	1	WT	IN	6	7/17/2002 15:46:45	7/17/2002 15:54:20	455	07:35.0	6	Matrix	Absolute	1		10	2	0	2	0	12	0	0	0	0	0	'=B4*C$2	'=B4*C2	'=B$4*C2	'=$B$4*C2	'=B$4*C2	'=C2*B$4	'=C2*$B$4	'=C2*$B$4	'=$C2*$B$4	'=C2*$B$4								6	13	S13	11	1	4	IN	6	1.791759469	6	1	0	07:35.0	7.583333333		matrix	1	0	0	matrix	1	0	matrix	1	0	two refs	2	0.693147181	4.05	2	4	1.609437912	1.386294361	0	1	0.693147181	Absolute	4	1.386294361	10	9	0.1	2	1	11	0.083333333	0	#VALUE!
13	1	WT	IN	6	7/17/2002 15:54:37	7/17/2002 15:58:41	244	04:04.0	6	Matrix	Absolute	2		3	2	0	2	0	5	0	1	0	0	0	'=B$4*C2	'=$B$4*C2	'=$B4*C$2															7	13	S13	11	1	4	IN	7	1.945910149	6	2	0.693147181	04:04.0	4.066666667		matrix	2	0.693147181	7.583333333	matrix	2	0.693147181	matrix	2	0.693147181	two refs	3	1.098612289	11.63333333	2	6	1.945910149	1.609437912	0	1	1.098612289	Absolute	5	1.609437912	3	2	0.333333333	2	1	4	0.2	0	0.2
13	1	WT	IN	7	7/17/2002 15:59:14	7/17/2002 15:59:47	33	00:33.0	3	Rel-Horiz	Relative	2		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	8	13	S13	11	1	4	IN	8	2.079441542	7	1	0	00:33.0	0.55	33	zero refs col	2	0.693147181	1.5	zero refs	3	1.098612289	zero refs	3	1.098612289	zero refs	3	1.098612289	2.75	0	0	0	0	1.098612289	0	0	Relative	3	1.098612289	1	0	1	0	0	0	1	1	1
13	1	WT	IN	8	7/17/2002 15:59:50	7/17/2002 16:02:39	169	02:49.0	2	Abs-Row	Absolute	2		2	0	0	0	0	2	0	0	0	0	0	'=$B1*B4	'=B$1*B4																9	13	S13	11	1	4	IN	9	2.197224577	8	1	0	02:49.0	2.816666667		one ref row	2	0.693147181	1.916666667	one ref row	2	0.693147181	one ref	3	1.098612289	one ref	3	1.098612289	4.966666667	1	8	2.197224577	1.791759469	0	0	0	Absolute	6	1.791759469	2	1	0.5	0	1	1	0.5	0	0.5
13	1	WT	IN	9	7/17/2002 16:03:01	7/17/2002 16:03:55	54	00:54.0	4	Rel-Vert	Relative	2		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	10	13	S13	11	1	4	IN	10	2.302585093	9	1	0	00:54.0	0.9	54	zero refs row	2	0.693147181	1.25	zero refs	4	1.386294361	zero refs	4	1.386294361	zero refs	4	1.386294361	3.3	0	0	0	0	1.386294361	0	0	Relative	4	1.386294361	1	0	1	0	0	0	1	1	1
13	1	WT	IN	10	7/17/2002 16:04:10	7/17/2002 16:05:01	51	00:51.0	1	Abs-Col	Absolute	2		1	0	0	0	0	1	0	0	0	0	0	'=$A5*B2																	11	13	S13	11	1	4	IN	11	2.397895273	10	1	0	00:51.0	0.85	51	one ref col	2	0.693147181	3.05	one ref col	2	0.693147181	one ref	4	1.386294361	one ref	4	1.386294361	7.783333333	1	9	2.302585093	1.945910149	0	0	0	Absolute	7	1.945910149	1	0	1	0	0	0	1	1	1
13	2	WT	IN	1	7/18/2002 14:18:45	7/18/2002 14:20:04	79	01:19.0	3	Rel-Horiz	Relative	3		1	0	0	0	0	1	0	0	0	0	0	'=B4*B5																	12	13	S13	11	2	4	IN	12	2.48490665	1	2	0.693147181	01:19.0	1.316666667	79	zero refs col	3	1.098612289	2.05	zero refs	5	1.609437912	zero refs	5	1.609437912	zero refs	5	1.609437912	4.2	0	0	0	0	1.609437912	0	0	Relative	5	1.609437912	1	0	1	0	0	0	1	1	1
13	2	WT	IN	2	7/18/2002 14:20:08	7/18/2002 14:21:45	97	01:37.0	2	Abs-Row	Absolute	3		1	0	0	0	0	1	0	0	0	0	0	'=$B$2*A5																	13	13	S13	11	2	4	IN	13	2.564949357	2	2	0.693147181	01:37.0	1.616666667	97	one ref row	3	1.098612289	4.733333333	one ref row	3	1.098612289	one ref	5	1.609437912	one ref	5	1.609437912	8.633333333	1	10	2.397895273	2.079441542	0	0	0	Absolute	8	2.079441542	1	0	1	0	0	0	1	1	1
13	2	WT	IN	3	7/18/2002 14:21:49	7/18/2002 14:22:35	46	00:46.0	4	Rel-Vert	Relative	3		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	14	13	S13	11	2	4	IN	14	2.63905733	3	2	0.693147181	00:46.0	0.766666667	46	zero refs row	3	1.098612289	2.15	zero refs	6	1.791759469	zero refs	6	1.791759469	zero refs	6	1.791759469	5.516666667	0	0	0	0	1.791759469	0	0	Relative	6	1.791759469	1	0	1	0	0	0	1	1	1
13	2	WT	IN	4	7/18/2002 14:22:39	7/18/2002 14:23:37	58	00:58.0	1	Abs-Col	Absolute	3		1	0	0	0	0	1	0	0	0	0	0	'=$A5*B2																	15	13	S13	11	2	4	IN	15	2.708050201	4	2	0.693147181	00:58.0	0.966666667	58	one ref col	3	1.098612289	3.9	one ref col	3	1.098612289	one ref	6	1.791759469	one ref	6	1.791759469	10.25	1	11	2.48490665	2.197224577	0	0	0	Absolute	9	2.197224577	1	0	1	0	0	0	1	1	1
13	2	WT	IN	5	7/18/2002 14:23:40	7/18/2002 14:28:23	283	04:43.0	5	Abs-Row-Col	Absolute	2		8	2	0	2	0	10	0	0	0	0	0	'=B$2*B8	'=B$2*B7	'=B$3*B7	'=$B3*B7	'=B3*B7	'=$B$3*B7	'=$B$3*B7	'=$B$3*B7										16	13	S13	11	2	4	IN	16	2.772588722	5	2	0.693147181	04:43.0	4.716666667		double abs	2	0.693147181	4.05	double abs	2	0.693147181	double abs	2	0.693147181	two refs	4	1.386294361	15.7	2	12	2.564949357	2.302585093	0	1	1.386294361	Absolute	10	2.302585093	8	7	0.125	2	1	9	0.1	0	0.125
13	2	WT	IN	6	7/18/2002 14:29:19	7/18/2002 14:31:02	103	01:43.0	6	Matrix	Absolute	3		1	0	0	0	0	1	0	0	0	0	0	'=$B4*C$2																	17	13	S13	11	2	4	IN	17	2.833213344	6	3	1.098612289	01:43.0	1.716666667	103	matrix	3	1.098612289	11.65	matrix	3	1.098612289	matrix	3	1.098612289	two refs	5	1.609437912	20.41666667	2	14	2.708050201	2.397895273	0	1	1.609437912	Absolute	11	2.397895273	1	0	1	0	0	0	1	1	1
13	2	WT	IN	7	7/18/2002 14:31:04	7/18/2002 14:31:37	33	00:33.0	3	Rel-Horiz	Relative	4		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	18	13	S13	11	2	4	IN	18	2.890371758	7	2	0.693147181	00:33.0	0.55	33	zero refs col	4	1.386294361	3.366666667	zero refs	7	1.945910149	zero refs	7	1.945910149	zero refs	7	1.945910149	6.283333333	0	0	0	0	1.945910149	0	0	Relative	7	1.945910149	1	0	1	0	0	0	1	1	1
13	2	WT	IN	8	7/18/2002 14:31:40	7/18/2002 14:32:58	78	01:18.0	2	Abs-Row	Absolute	4		1	0	0	0	0	1	0	0	0	0	0	'=B$1*B4																	19	13	S13	11	2	4	IN	19	2.944438979	8	2	0.693147181	01:18.0	1.3	78	one ref row	4	1.386294361	6.35	one ref row	4	1.386294361	one ref	7	1.945910149	one ref	7	1.945910149	11.21666667	1	16	2.833213344	2.48490665	0	0	0	Absolute	12	2.48490665	1	0	1	0	0	0	1	1	1
13	2	WT	IN	9	7/18/2002 14:33:02	7/18/2002 14:33:52	50	00:50.0	4	Rel-Vert	Relative	4		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	20	13	S13	11	2	4	IN	20	2.995732274	9	2	0.693147181	00:50.0	0.833333333	50	zero refs row	4	1.386294361	2.916666667	zero refs	8	2.079441542	zero refs	8	2.079441542	zero refs	8	2.079441542	6.833333333	0	0	0	0	2.079441542	0	0	Relative	8	2.079441542	1	0	1	0	0	0	1	1	1
13	2	WT	IN	10	7/18/2002 14:33:55	7/18/2002 14:36:01	126	02:06.0	1	Abs-Col	Absolute	4		1	0	0	0	0	1	0	0	0	0	0	'=$A$5*B$2																	21	13	S13	11	2	4	IN	21	3.044522438	10	2	0.693147181	02:06.0	2.1	126	one ref col	4	1.386294361	4.866666667	one ref col	4	1.386294361	one ref	8	2.079441542	one ref	8	2.079441542	12.51666667	1	17	2.890371758	2.564949357	0	0	0	Absolute	13	2.564949357	1	0	1	0	0	0	1	1	1
13	2	WT	IN	11	7/18/2002 14:36:04	7/18/2002 14:38:55	171	02:51.0	5	Abs-Row-Col	Absolute	3		2	0	0	0	0	2	0	0	0	0	0	'=B$1*B5	'=$B$1*B5																22	13	S13	11	2	4	IN	22	3.091042453	11	1	0	02:51.0	2.85		double abs	3	1.098612289	8.766666667	double abs	3	1.098612289	double abs	3	1.098612289	two refs	6	1.791759469	22.13333333	2	18	2.944438979	2.63905733	0	1	1.791759469	Absolute	14	2.63905733	2	1	0.5	0	1	1	0.5	0	0.5
13	2	WT	IN	12	7/18/2002 14:38:58	7/18/2002 14:40:10	72	01:12.0	6	Matrix	Absolute	4		1	0	0	0	0	1	0	0	0	0	0	'=$A5*C$2																	23	13	S13	11	2	4	IN	23	3.135494216	12	1	0	01:12.0	1.2	72	matrix	4	1.386294361	13.36666667	matrix	4	1.386294361	matrix	4	1.386294361	two refs	7	1.945910149	24.98333333	2	20	3.044522438	2.708050201	0	1	1.945910149	Absolute	15	2.708050201	1	0	1	0	0	0	1	1	1
13	2	WT	IN	13	7/18/2002 14:40:13	7/18/2002 14:41:00	47	00:47.0	3	Rel-Horiz	Relative	5		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	24	13	S13	11	2	4	IN	24	3.17805383	13	1	0	00:47.0	0.783333333	47	zero refs col	5	1.609437912	3.916666667	zero refs	9	2.197224577	zero refs	9	2.197224577	zero refs	9	2.197224577	7.666666667	0	0	0	0	2.197224577	0	0	Relative	9	2.197224577	1	0	1	0	0	0	1	1	1
13	2	WT	IN	14	7/18/2002 14:41:02	7/18/2002 14:43:01	119	01:59.0	2	Abs-Row	Absolute	5		1	0	0	0	0	1	0	0	0	0	0	'=$A$2*$C4																	25	13	S13	11	2	4	IN	25	3.218875825	14	1	0	01:59.0	1.983333333	119	one ref row	5	1.609437912	7.65	one ref row	5	1.609437912	one ref	9	2.197224577	one ref	9	2.197224577	14.61666667	1	22	3.135494216	2.772588722	0	0	0	Absolute	16	2.772588722	1	0	1	0	0	0	1	1	1
13	2	WT	IN	15	7/18/2002 14:43:04	7/18/2002 14:43:38	34	00:34.0	4	Rel-Vert	Relative	5		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	26	13	S13	11	2	4	IN	26	3.258096538	15	1	0	00:34.0	0.566666667	34	zero refs row	5	1.609437912	3.75	zero refs	10	2.302585093	zero refs	10	2.302585093	zero refs	10	2.302585093	8.45	0	0	0	0	2.302585093	0	0	Relative	10	2.302585093	1	0	1	0	0	0	1	1	1
13	2	WT	IN	16	7/18/2002 14:43:42	7/18/2002 14:46:00	138	02:18.0	1	Abs-Col	Absolute	5		3	0	0	0	0	3	0	0	0	0	0	'=B2*B$6	'=$B2*B$6	'=$B2*B6															27	13	S13	11	2	4	IN	27	3.295836866	16	1	0	02:18.0	2.3		one ref col	5	1.609437912	6.966666667	one ref col	5	1.609437912	one ref	10	2.302585093	one ref	10	2.302585093	16.6	1	23	3.17805383	2.833213344	0	0	0	Absolute	17	2.833213344	3	2	0.333333333	0	1	2	0.333333333	0	0.5
13	2	WT	IN	17	7/18/2002 14:46:19	7/18/2002 14:47:33	74	01:14.0	5	Abs-Row-Col	Absolute	4		1	0	0	0	0	1	0	0	0	0	0	'=$B$3*C7																	28	13	S13	11	2	4	IN	28	3.33220451	17	1	0	01:14.0	1.233333333	74	double abs	4	1.386294361	11.61666667	double abs	4	1.386294361	double abs	4	1.386294361	two refs	8	2.079441542	26.18333333	2	24	3.218875825	2.890371758	0	1	2.079441542	Absolute	18	2.890371758	1	0	1	0	0	0	1	1	1
13	2	WT	IN	18	7/18/2002 14:47:36	7/18/2002 14:48:37	61	01:01.0	6	Matrix	Absolute	5		1	0	0	0	0	1	0	0	0	0	0	'=$B3*C$2																	29	13	S13	11	2	4	IN	29	3.36729583	18	1	0	01:01.0	1.016666667	61	matrix	5	1.609437912	14.56666667	matrix	5	1.609437912	matrix	5	1.609437912	two refs	9	2.197224577	27.41666667	2	26	3.295836866	2.944438979	0	1	2.197224577	Absolute	19	2.944438979	1	0	1	0	0	0	1	1	1
13	2	WT	IN	19	7/18/2002 14:48:40	7/18/2002 14:49:09	29	00:29.0	3	Rel-Horiz	Relative	6		1	0	0	0	0	1	0	0	0	0	0	'=B4*B5																	30	13	S13	11	2	4	IN	30	3.401197382	19	1	0	00:29.0	0.483333333	29	zero refs col	6	1.791759469	4.7	zero refs	11	2.397895273	zero refs	11	2.397895273	zero refs	11	2.397895273	9.016666667	0	0	0	0	2.397895273	0	0	Relative	11	2.397895273	1	0	1	0	0	0	1	1	1
13	2	WT	IN	20	7/18/2002 14:49:13	7/18/2002 14:50:56	103	01:43.0	2	Abs-Row	Absolute	6		2	0	0	0	0	2	0	0	0	0	0	'=$B12*B2	'=B$12*B2																31	13	S13	11	2	4	IN	31	3.433987204	20	1	0	01:43.0	1.716666667		one ref row	6	1.791759469	9.633333333	one ref row	6	1.791759469	one ref	11	2.397895273	one ref	11	2.397895273	18.9	1	28	3.36729583	2.995732274	0	0	0	Absolute	20	2.995732274	2	1	0.5	0	1	1	0.5	0	0.5
13	2	WT	IN	21	7/18/2002 14:50:58	7/18/2002 14:51:36	38	00:38.0	4	Rel-Vert	Relative	6		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	32	13	S13	11	2	4	IN	32	3.465735903	21	1	0	00:38.0	0.633333333	38	zero refs row	6	1.791759469	4.316666667	zero refs	12	2.48490665	zero refs	12	2.48490665	zero refs	12	2.48490665	9.5	0	0	0	0	2.48490665	0	0	Relative	12	2.48490665	1	0	1	0	0	0	1	1	1
13	2	WT	IN	22	7/18/2002 14:51:43	7/18/2002 14:53:44	121	02:01.0	1	Abs-Col	Absolute	6		1	0	0	0	0	1	0	0	0	0	0	'=$C$2*B$7																	33	13	S13	11	2	4	IN	33	3.496507561	22	1	0	02:01.0	2.016666667	121	one ref col	6	1.791759469	9.266666667	one ref col	6	1.791759469	one ref	12	2.48490665	one ref	12	2.48490665	20.61666667	1	29	3.401197382	3.044522438	0	0	0	Absolute	21	3.044522438	1	0	1	0	0	0	1	1	1
13	2	WT	IN	23	7/18/2002 14:53:50	7/18/2002 14:56:05	135	02:15.0	5	Abs-Row-Col	Absolute	5		2	0	0	0	0	2	0	0	0	0	0	'=A$2*B5	'=$A$2*B5																34	13	S13	11	2	4	IN	34	3.526360525	23	1	0	02:15.0	2.25		double abs	5	1.609437912	12.85	double abs	5	1.609437912	double abs	5	1.609437912	two refs	10	2.302585093	28.43333333	2	30	3.433987204	3.091042453	0	1	2.302585093	Absolute	22	3.091042453	2	1	0.5	0	1	1	0.5	0	0.5
13	2	WT	IN	24	7/18/2002 14:56:08	7/18/2002 14:58:22	134	02:14.0	6	Matrix	Absolute	6		3	0	0	0	0	3	0	0	0	0	0	'=B4*C2	'=B4*C$2	'=$B4*C$2															35	13	S13	11	2	4	IN	35	3.555348061	24	1	0	02:14.0	2.233333333		matrix	6	1.791759469	15.58333333	matrix	6	1.791759469	matrix	6	1.791759469	two refs	11	2.397895273	30.68333333	2	32	3.496507561	3.135494216	0	1	2.397895273	Absolute	23	3.135494216	3	2	0.333333333	0	1	2	0.333333333	0	0.333333333
13	2	WT	IN	25	7/18/2002 14:58:25	7/18/2002 14:59:52	87	01:27.0	2	Abs-Row	Absolute	7		2	0	0	0	0	2	0	0	0	0	0	'=$B2*B8	'=B$2*B8																36	13	S13	11	2	4	IN	36	3.583518938	25	1	0	01:27.0	1.45		one ref row	7	1.945910149	11.35	one ref row	7	1.945910149	one ref	13	2.564949357	one ref	13	2.564949357	22.63333333	1	34	3.555348061	3.17805383	0	0	0	Absolute	24	3.17805383	2	1	0.5	0	1	1	0.5	0	0.5
13	2	WT	IN	26	7/18/2002 14:59:55	7/18/2002 15:02:06	131	02:11.0	1	Abs-Col	Absolute	7		4	0	0	0	0	4	0	0	0	0	0	'=B$2*B$7	'=B$2*$B$7	'=B$2*$B7	'=B2*$B7														37	13	S13	11	2	4	IN	37	3.610917913	26	1	0	02:11.0	2.183333333		one ref col	7	1.945910149	11.28333333	one ref col	7	1.945910149	one ref	14	2.63905733	one ref	14	2.63905733	24.08333333	1	35	3.583518938	3.218875825	0	0	0	Absolute	25	3.218875825	4	3	0.25	0	1	3	0.25	0	0.5
13	2	WT	IN	27	7/18/2002 15:02:19	7/18/2002 15:03:14	55	00:55.0	5	Abs-Row-Col	Absolute	6		1	0	0	0	0	1	0	0	0	0	0	'=$A$2*B5																	38	13	S13	11	2	4	IN	38	3.63758616	27	1	0	00:55.0	0.916666667	55	double abs	6	1.791759469	15.1	double abs	6	1.791759469	double abs	6	1.791759469	two refs	12	2.48490665	32.91666667	2	36	3.610917913	3.258096538	0	1	2.48490665	Absolute	26	3.258096538	1	0	1	0	0	0	1	1	1
13	2	WT	IN	28	7/18/2002 15:03:17	7/18/2002 15:04:31	74	01:14.0	6	Matrix	Absolute	7		1	0	0	0	0	1	0	0	0	0	0	'=$B3*C$2																	39	13	S13	11	2	4	IN	39	3.663561646	28	1	0	01:14.0	1.233333333	74	matrix	7	1.945910149	17.81666667	matrix	7	1.945910149	matrix	7	1.945910149	two refs	13	2.564949357	33.83333333	2	38	3.663561646	3.295836866	0	1	2.564949357	Absolute	27	3.295836866	1	0	1	0	0	0	1	1	1
13	2	WT	IN	29	7/18/2002 15:04:35	7/18/2002 15:06:25	110	01:50.0	5	Abs-Row-Col	Absolute	7		2	0	0	0	0	2	0	0	0	0	0	'=B$1*B5	'=$B$1*B5																40	13	S13	11	2	4	IN	40	3.688879454	29	1	0	01:50.0	1.833333333		double abs	7	1.945910149	16.01666667	double abs	7	1.945910149	double abs	7	1.945910149	two refs	14	2.63905733	35.06666667	2	40	3.713572067	3.33220451	0	1	2.63905733	Absolute	28	3.33220451	2	1	0.5	0	1	1	0.5	0	0.5
13	2	WT	IN	30	7/18/2002 15:06:28	7/18/2002 15:07:17	49	00:49.0	6	Matrix	Absolute	8		1	0	0	0	0	1	0	0	0	0	0	'=$B8*C$2																	41	13	S13	11	2	4	IN	41	3.713572067	30	1	0	00:49.0	0.816666667	49	matrix	8	2.079441542	19.05	matrix	8	2.079441542	matrix	8	2.079441542	two refs	15	2.708050201	36.9	2	42	3.761200116	3.36729583	0	1	2.708050201	Absolute	29	3.36729583	1	0	1	0	0	0	1	1	1
13	3	WT	IN	1	7/26/2002 14:55:32	7/26/2002 14:56:35	63	01:03.0	3	Rel-Horiz	Relative	7		1	0	0	0	0	1	0	0	0	0	0	'=B$4*B$5																	42	13	S13	11	3	4	IN	42	3.737669618	1	3	1.098612289	01:03.0	1.05	63	zero refs col	7	1.945910149	5.183333333	zero refs	13	2.564949357	zero refs	13	2.564949357	zero refs	13	2.564949357	10.13333333	0	0	0	0	2.564949357	0	0	Relative	13	2.564949357	1	0	1	0	0	0	1	1	1
13	3	WT	IN	2	7/26/2002 14:56:38	7/26/2002 14:57:28	50	00:50.0	2	Abs-Row	Absolute	8		1	0	0	0	0	1	0	0	0	0	0	'=B$2*A5																	43	13	S13	11	3	4	IN	43	3.761200116	2	3	1.098612289	00:50.0	0.833333333	50	one ref row	8	2.079441542	12.8	one ref row	8	2.079441542	one ref	15	2.708050201	one ref	15	2.708050201	26.26666667	1	44	3.80666249	3.401197382	0	0	0	Absolute	30	3.401197382	1	0	1	0	0	0	1	1	1
13	3	WT	IN	3	7/26/2002 14:57:31	7/26/2002 14:58:14	43	00:43.0	4	Rel-Vert	Relative	7		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	44	13	S13	11	3	4	IN	44	3.784189634	3	3	1.098612289	00:43.0	0.716666667	43	zero refs row	7	1.945910149	4.95	zero refs	14	2.63905733	zero refs	14	2.63905733	zero refs	14	2.63905733	11.18333333	0	0	0	0	2.63905733	0	0	Relative	14	2.63905733	1	0	1	0	0	0	1	1	1
13	3	WT	IN	4	7/26/2002 14:58:17	7/26/2002 15:00:12	115	01:55.0	1	Abs-Col	Absolute	8		5	0	0	0	0	5	0	0	0	0	0	'=A$5*B2	'=$A$5*B2	'=$A$5*B$2	'=$A5*B$2	'=$A5*B2													45	13	S13	11	3	4	IN	45	3.80666249	4	3	1.098612289	01:55.0	1.916666667		one ref col	8	2.079441542	13.46666667	one ref col	8	2.079441542	one ref	16	2.772588722	one ref	16	2.772588722	27.1	1	45	3.828641396	3.433987204	0	0	0	Absolute	31	3.433987204	5	4	0.2	0	1	4	0.2	0	0.5
13	3	WT	IN	5	7/26/2002 15:00:16	7/26/2002 15:01:24	68	01:08.0	5	Abs-Row-Col	Absolute	8		2	0	0	0	0	2	0	0	0	0	0	'=B$3*B7	'=$B$3*B7																46	13	S13	11	3	4	IN	46	3.828641396	5	3	1.098612289	01:08.0	1.133333333		double abs	8	2.079441542	17.85	double abs	8	2.079441542	double abs	8	2.079441542	two refs	16	2.772588722	37.71666667	2	46	3.850147602	3.465735903	0	1	2.772588722	Absolute	32	3.465735903	2	1	0.5	0	1	1	0.5	0	0.5
